"PercentStance","InterpV.N","InterpML.N","InterpHz.N"
0,0.00395082542039786,0.00105580350665984,0.0187403809110686
1,0.00565912939801402,-0.00236345445185233,0.0196732881842769
2,0.00750991195390013,-0.00562505812791033,0.0204783448970908
3,0.00946472788989797,-0.00871644229971292,0.021175472840735
4,0.0114977450661408,-0.0116139273366217,0.0217683652214319
5,0.0135933285779712,-0.0142886192905837,0.0222571470450351
6,0.0157102434031876,-0.0167410844989079,0.0226774607015091
7,0.01779287426746,-0.018975622668994,0.0230640710029279
8,0.0198056013333946,-0.0209645513343932,0.0234196413719064
9,0.0217251261871525,-0.0226853925521909,0.0237601455561256
10,0.023530690300156,-0.0241477217940027,0.0241244515506268
11,0.0252234497026005,-0.0253503273013747,0.0245271647440665
12,0.0268157852632138,-0.0262721507928893,0.0249655006194988
13,0.0282925424068262,-0.0269170388119333,0.0254626060617509
14,0.0296257414550239,-0.0273030540777715,0.0260412870933919
15,0.0308088967687811,-0.02742452387367,0.0266827885738192
16,0.0318393712485493,-0.0272771359040542,0.0273654229399755
17,0.0326955587188993,-0.0268881027357946,0.0280933297956377
18,0.0333575737895414,-0.0262767398066545,0.0288510419055809
19,0.0338205358266564,-0.0254409361581282,0.029594502078685
20,0.0340690509105482,-0.0244004877021512,0.030299418201107
21,0.0340829019133101,-0.0231963133592708,0.0309479188520715
22,0.0338685418786765,-0.0218424982068499,0.0314892385653811
23,0.0334438096379735,-0.0203408872313444,0.0318763050528847
24,0.0328029420430109,-0.0187211691885432,0.0321039908348916
25,0.0319402720834138,-0.0170107718458628,0.0321743175304136
26,0.0308781022587879,-0.0152068731024165,0.0320769574648882
27,0.0296358873667909,-0.0133211507962882,0.0318291670644217
28,0.028217468946902,-0.0113908792006981,0.0314741872933068
29,0.0266474035172082,-0.00943019645954457,0.0310339778092498
30,0.0249698305931075,-0.00744034798020644,0.0305179593635901
31,0.0232120918400106,-0.0054557119474207,0.0299595766004444
32,0.0213951990081085,-0.00351411701469349,0.0293888511804688
33,0.0195559588456371,-0.00162247981149712,0.0287984307124379
34,0.0177229430913145,0.000204573055467573,0.028184256576388
35,0.0159064271603943,0.00192745377294101,0.0275684384636429
36,0.0141308032344605,0.0035261524643615,0.0269539648277187
37,0.0124369327152392,0.00500155135479455,0.0263206558136085
38,0.0108459999419149,0.00633251262769544,0.0256712832002721
39,0.00936990318383265,0.00748616266387572,0.0250188859123748
40,0.00804233744126717,0.00845764235199734,0.024349548218392
41,0.00689692972349795,0.00924782639786835,0.0236518763866795
42,0.00593723589303191,0.00984575985662701,0.022954989378759
43,0.00516089636818127,0.0102684062066185,0.022290471185805
44,0.00457315444831662,0.0105672273389696,0.021668427107097
45,0.00415772206071344,0.0107808816650248,0.0211204911645425
46,0.00388024420062027,0.0109314421555581,0.020694549483634
47,0.00372346357688021,0.0110591073362863,0.0204005796815962
48,0.00367605893650562,0.0112011430328378,0.0202292962481831
49,0.00370520947594249,0.0113575918514277,0.0201965363003361
50,0.00377581326706819,0.0115176558979843,0.020311846294641
51,0.00386725722233147,0.0116797200239479,0.0205493951581863
52,0.00394687187266517,0.011827948143545,0.0208974283987622
53,0.00397019801327917,0.0119327069721162,0.0213768908748863
54,0.00392346672988801,0.011990784483024,0.0219859007998868
55,0.00382487276709831,0.0120164364166358,0.0226954392130239
56,0.00368333640799253,0.0120048738831,0.0235004714579432
57,0.00349814270512161,0.0119476984219151,0.0244005762095669
58,0.00327587332616421,0.0118612301688081,0.0253595011255148
59,0.00300918661365861,0.0117573309099949,0.0263447027527473
60,0.00266685318230651,0.0116250385488381,0.027356749931411
61,0.00223318271519224,0.0114630345310399,0.028381035920591
62,0.00171769782040505,0.0112832440509293,0.0293742521672165
63,0.0011187449173995,0.0110764545186489,0.0303170635659264
64,0.000420410466074852,0.0108251942130228,0.0312069379465143
65,-0.000380139806747616,0.0105351071371724,0.0320048156524711
66,-0.00128231956716,0.0102120333195467,0.0326632024069267
67,-0.00229884417525415,0.00983714518399785,0.0331722700985666
68,-0.0034300026581826,0.00939891134933616,0.0335223549840606
69,-0.00465198953247984,0.00890804626486339,0.0336818518384413
70,-0.00594701742253259,0.00836426009061878,0.0336491736178253
71,-0.00730440505584656,0.00775382811988711,0.0334574985157104
72,-0.00869290981620332,0.00708501800538434,0.0331150244785832
73,-0.0100732863166471,0.00637939055239907,0.0326153472933389
74,-0.0114342088381814,0.00564183705009288,0.0319886347410835
75,-0.0127771811945157,0.00488117728333214,0.0312695814404282
76,-0.0140849338802307,0.00413000604829103,0.0304596462520579
77,-0.0153394687909062,0.00341207259291091,0.0295707661886136
78,-0.0165412789561259,0.00272561969228892,0.0286436698612248
79,-0.0176883911396966,0.00208256284255493,0.0276965685246686
80,-0.018770208414848,0.00151251633837741,0.026725612457134
81,-0.0197874188861915,0.00102446276921093,0.0257571661828312
82,-0.0207393686755296,0.000613376273707293,0.024823442678721
83,-0.0216105793880223,0.000297398798943876,0.0239185951759706
84,-0.022397951708823,9.8815991639535e-05,0.0230384711041085
85,-0.0231303619964622,1.77855565256862e-05,0.0222109654292697
86,-0.0238312602749873,5.94419968699806e-05,0.0214447217654243
87,-0.0244967033391101,0.000243697574702382,0.0207186149546391
88,-0.0251290273906445,0.000567422993185241,0.0200366773874229
89,-0.0257471504837936,0.00100679542304624,0.0194213790827654
90,-0.0263612945854193,0.00155855053306152,0.0188628130806755
91,-0.0269792356998223,0.0022259371237839,0.0183429417900644
92,-0.0276281358247076,0.00298453538219346,0.0178764372612337
93,-0.0283334235996586,0.00381015224191692,0.0174728587219015
94,-0.0290985611415792,0.00470353632006314,0.0171121160788395
95,-0.0299311117097688,0.00565503234020358,0.0167923775170135
96,-0.0308503664658998,0.00663370454392104,0.0165339565001654
97,-0.031848462062068,0.00762815424220541,0.0163284028888963
98,-0.0328880645685494,0.00864082818937724,0.0161515514390658
99,-0.0339409349686409,0.00964470344218579,0.0160087146348217
100,-0.0349853828546789,0.01060729288499,0.0159080962285906
